#	Type	Area(m²)	Azimuth(°)	Altitude(°)	SVF(-)	GVF(-)
35(0):477	Wall	12.7376	272.443	0	0.3415	0.352977
35(0):478	Wall	58.1568	183.972	0	0.482533	0.483387
35(0):479	Wall	15.7867	273.706	0	0.334249	0.338286
35(0):480	Wall	46.2596	184.143	0	0.493006	0.497529
35(0):481	Wall	15.1816	93.8376	0	0.311034	0.332699
35(0):482	Wall	32.9565	183.549	0	0.441379	0.448518
35(0):483	Wall	9.74158	95.7703	0	0.2997	0.339082
35(0):484	Wall	21.5146	183.616	0	0.433211	0.443021
35(0):485	Wall	52.8332	93.8576	0	0.389056	0.462208
35(0):486	Wall	50.821	3.80487	0	0.0876695	0.258399
35(0):487	Wall	24.9198	94.593	0	0.167634	0.262467
35(0):488	Wall	25.6581	4.45032	0	0.0154719	0.102994
35(0):489	Wall	12.7376	92.4426	0	0.0824452	0.152961
35(0):490	Wall	10.9854	3.54889	0	0.471697	0.472041
35(0):491	Wall	35.8365	274.043	0	0.189411	0.276195
35(0):492	Wall	95.2552	4.03464	0	0.0952968	0.287017
35(0):474	Roof	431.537	0	90	0.952265	0

